,Rating,Total_Reviews,SME_Data,Distance,Check_Web,Check_Telepon,Label
3902,5.0,1,1,0.4032116136715815,0,1,1
3903,5.0,1,0,0.40370103088397735,0,1,0
3904,5.0,1,0,0.407419020635323,0,1,0
3905,5.0,1,0,0.40769775324901286,1,1,2
3906,3.0,1,0,0.4113087645412294,0,1,0
3907,5.0,1,1,0.41405114153802697,0,1,1
3908,5.0,1,1,0.4221006745672518,0,1,1
3909,4.0,1,0,0.4229553877721609,0,0,0
3910,5.0,1,1,0.42432201809026815,0,1,1
3911,5.0,1,1,0.4255241826009501,0,1,1
3912,5.0,1,1,0.42644602206657967,0,1,1
3913,2.0,1,0,0.426838710076284,0,1,0
3914,5.0,1,2,0.4401921366552456,1,1,2
3915,4.0,1,1,0.44654301977595756,0,1,1
3916,5.0,1,1,0.44920438155511533,0,1,1
3917,5.0,1,0,1.3444168264743468,1,0,0
3918,5.0,1,0,1.3693665694679482,1,0,0
3919,5.0,1,2,0.45081822661239074,1,1,2
3920,5.0,1,0,0.450862381479932,0,1,0
3921,4.0,1,1,0.4582458824652345,0,1,1
3922,4.0,1,0,0.4615123397240829,0,1,0
3923,3.0,1,0,0.461938103328809,0,0,0
3924,4.0,1,0,0.46590113620155715,0,0,0
3925,5.0,1,1,0.466208518626962,0,1,1
3926,5.0,1,2,0.4691440613851843,1,1,2
3927,5.0,1,1,0.47681327552029973,0,1,1
3928,4.0,1,0,0.47723159710431634,0,0,0
3929,1.0,1,0,0.48083762503258637,0,1,0
3930,5.0,1,1,0.48333378953887973,0,1,1
3931,4.0,1,1,0.4943283201843227,0,1,1
3932,5.0,1,0,0.4946078940644497,0,1,0
3933,4.0,1,0,0.4953977325732415,0,1,0
3934,5.0,1,0,0.4955258341490717,0,1,0
3935,3.0,1,0,0.5005749558343516,0,0,0
3936,1.0,1,1,0.5006543963320524,0,1,1
3937,3.0,1,0,0.5014143064700468,0,0,0
3938,3.0,1,0,0.5041381341390301,0,0,0
3939,5.0,1,0,0.5048195253561369,1,1,2
3940,5.0,1,0,0.5144356203673824,0,1,0
3941,1.0,1,0,0.5171536546070266,0,0,0
3942,5.0,1,1,0.5191110617188239,1,0,0
3943,3.0,1,0,0.5193667086188738,0,0,0
3944,5.0,1,2,0.5273546620409907,1,1,2
3945,3.0,1,0,0.5279565928032347,0,0,0
3946,4.0,1,0,0.528857263938089,0,0,0
3947,2.0,1,0,0.5359237351804129,0,0,0
3948,4.0,1,0,0.5361959344265527,0,0,0
3949,5.0,1,1,0.5395843547679517,1,1,1
3950,1.0,1,1,0.5420816018565725,0,1,1
3951,4.0,1,0,0.5432289379086412,0,0,0
3952,5.0,1,0,0.5447880127153641,1,1,2
3953,5.0,1,1,0.5531613463476851,0,1,1
3954,3.0,1,0,0.5549155438880846,0,0,0
3955,5.0,1,2,0.5572746577709391,1,1,2
3956,5.0,1,1,0.5576204275988842,0,1,1
3957,5.0,1,1,0.5588263805138894,0,1,1
3958,5.0,1,0,0.5660308372652161,0,1,0
3959,5.0,1,0,0.5668961949744281,0,1,0
3960,5.0,1,0,0.5691087753133228,0,1,0
3961,5.0,1,2,0.5747784816390347,1,1,2
3962,5.0,1,1,0.574789961033712,0,1,1
3963,5.0,1,0,0.576804462501485,0,1,0
3964,5.0,1,2,0.5852006076666126,1,1,2
3965,5.0,1,2,0.5855538675079968,1,1,2
3966,5.0,1,2,0.5901731473754628,1,1,2
3967,3.0,1,0,0.5938700597033334,0,1,0
3968,5.0,1,2,0.5968683569380616,1,1,2
3969,3.0,1,0,0.5985231188991628,0,0,0
3970,5.0,1,1,0.6021371638358516,0,1,1
3971,2.0,1,0,0.6048073325835837,0,0,0
3972,5.0,1,2,0.6094478213776819,1,1,2
3973,2.0,1,0,0.6109690522403908,0,0,0
3974,5.0,1,0,0.6122355029816184,0,1,0
3975,3.0,1,0,0.6137087582001485,0,0,0
3976,4.0,1,0,0.6158360326435248,0,1,0
3977,5.0,1,1,0.6199343731053741,0,1,1
3978,5.0,1,2,0.6219986184220047,1,1,2
3979,1.0,1,1,0.6247028612026647,0,1,1
3980,1.0,1,2,0.6266757065669322,1,1,2
3981,4.0,1,0,0.6321102560046377,0,1,0
3982,3.0,1,0,0.6387648674117226,0,0,0
3983,3.0,1,0,0.6436782300527042,0,1,0
3984,5.0,1,1,0.6607066565036305,0,1,1
3985,4.0,1,0,0.6621402571354645,0,0,0
3986,4.0,1,0,0.6628818724534222,0,0,0
3987,1.0,1,0,0.6724381684596606,0,0,0
3988,5.0,1,0,0.6783013452053497,0,1,0
3989,5.0,1,0,0.6833627943402585,0,1,0
3990,5.0,1,0,0.6908513165356808,0,1,0
3991,5.0,1,0,0.6932963678474593,0,1,0
3992,5.0,1,1,0.6967243260502327,0,1,1
3993,5.0,1,2,0.6969937636819686,1,1,2
3994,5.0,1,1,0.7026323428053891,0,1,1
3995,5.0,1,2,0.7028696525096283,1,1,2
3996,5.0,1,2,0.7062518614015723,1,1,2
3997,5.0,1,1,0.7106996988392356,0,1,1
3998,5.0,1,1,0.7110548392994196,0,1,1
3999,5.0,1,1,0.7111543784783121,1,1,1
4000,3.0,1,0,0.7121835578781355,0,0,0
4001,4.0,1,2,0.7122181400640196,1,1,2
4002,5.0,1,0,0.7139459344707166,0,1,0
4003,5.0,1,0,0.7145154586572945,0,1,0
4004,4.0,1,1,0.7153542161223392,0,1,1
4005,4.0,1,1,0.7162810882876951,0,1,1
4006,5.0,1,0,0.716485920317323,0,1,0
4007,4.0,1,0,0.7175328477368189,0,1,0
4008,5.0,1,2,0.7202401739405369,1,1,2
4009,5.0,1,1,0.7202789032883031,0,1,1
4010,5.0,1,0,0.723624219738731,0,1,0
4011,4.0,1,0,0.7236569491836988,0,0,0
4012,5.0,1,2,0.7299786319878075,1,1,2
4013,5.0,1,1,0.7422648423898369,0,1,1
4014,5.0,1,0,0.7432412107827218,1,1,2
4015,5.0,1,0,0.7467075008412569,0,1,0
4016,5.0,1,2,0.7472097075144065,1,1,2
4017,5.0,1,2,0.7473517101994748,1,1,2
4018,5.0,1,0,0.7481810870328863,0,1,0
4019,4.0,1,0,0.7503807909490827,0,0,0
4020,4.0,1,2,0.7507662554037995,1,1,2
4021,4.0,1,1,0.7600851749541292,0,1,1
4022,1.0,1,0,0.761420230743479,0,0,0
4023,5.0,1,2,0.7622453610445962,1,1,2
4024,5.0,1,2,0.7634405794076927,1,1,2
4025,5.0,1,1,0.766378626432527,0,1,1
4026,5.0,1,1,0.7709422627776926,0,1,1
4027,5.0,1,1,0.7741534400991078,0,1,1
4028,5.0,1,1,0.7754132391551323,0,1,1
4029,3.0,1,0,0.7776048098196282,0,1,0
4030,4.0,1,0,0.7836690390467095,0,0,0
4031,5.0,1,0,0.7840142800350132,0,1,0
4032,5.0,1,1,0.7901087993193573,0,1,1
4033,4.0,1,0,0.7970574873283153,0,0,0
4034,5.0,1,0,0.7976094813810346,0,1,0
4035,5.0,1,0,0.7982153151298672,0,1,0
4036,5.0,1,1,0.8222780479571455,0,1,1
4037,4.0,1,1,0.8240580146667842,0,1,1
4038,5.0,1,0,0.8250509575505075,0,1,0
4039,5.0,1,1,0.8293835012527143,0,1,1
4040,5.0,1,2,0.8374920787023944,1,1,2
4041,5.0,1,2,0.8391017476641074,1,1,2
4042,5.0,1,0,0.8397088737391987,0,1,0
4043,4.0,1,0,0.8414596685625575,0,0,0
4044,5.0,1,1,0.8452937809919353,0,1,1
4045,3.0,1,1,0.8576207680923534,0,1,1
4046,3.0,1,0,0.8651714428590533,0,0,0
4047,4.0,1,0,0.8661656724080341,0,0,0
4048,5.0,1,1,0.8675219739682567,0,1,1
4049,5.0,1,1,0.8696972238085678,0,1,1
4050,1.0,1,0,0.8765993652691674,0,1,0
4051,5.0,1,0,0.8803949483475296,0,1,0
4052,5.0,1,1,0.8935769838382512,0,1,1
4053,4.0,1,0,0.8935950351951704,0,0,0
4054,5.0,1,2,0.8938026937618716,1,1,2
4055,5.0,1,1,0.9058363748006619,1,0,0
4056,5.0,1,0,0.906622886958229,0,1,0
4057,3.0,1,1,0.9083916592029184,0,1,1
4058,5.0,1,1,0.9101028176346824,0,1,1
4059,5.0,1,0,0.9104717885999362,0,1,0
4060,5.0,1,0,0.9140885502467028,0,1,0
4061,5.0,1,1,0.9267334107209764,0,1,1
4062,4.0,1,0,0.930285323917391,0,0,0
4063,5.0,1,0,0.9372504909100068,0,1,0
4064,5.0,1,1,0.9431028477404284,0,1,1
4065,4.0,1,0,0.9465750481129519,0,0,0
4066,5.0,1,2,0.9512298636255203,1,1,2
4067,4.0,1,0,0.9526144190708208,0,0,0
4068,5.0,1,0,0.9531010662420033,0,1,0
4069,5.0,1,1,0.9583806078021251,0,1,1
4070,4.0,1,2,0.9637594620538468,1,1,2
4071,5.0,1,1,0.9640209809846163,0,1,1
4072,5.0,1,0,0.9686885992678687,0,1,0
4073,1.0,1,0,0.9751486913987178,0,0,0
4074,5.0,1,1,0.9761518741863565,0,1,1
4075,5.0,1,1,0.9773528319160363,0,1,1
4076,4.0,1,0,0.9777357517814349,0,1,0
4077,5.0,1,1,0.9834219504181883,0,1,1
4078,2.0,1,0,0.9852690284631447,0,0,0
4079,5.0,1,1,1.0115347868643858,0,1,1
4080,5.0,1,1,1.0118253710247445,0,1,1
4081,4.0,1,0,1.0175789209237969,0,1,0
4082,3.0,1,0,1.025789313876847,0,0,0
4083,5.0,1,0,1.0425782904981742,0,1,0
4084,4.0,1,2,1.0563112653071354,1,1,2
4085,5.0,1,1,1.0577818377563855,0,1,1
4086,1.0,1,0,1.0649523029981547,0,1,0
4087,5.0,1,1,1.0787005482055108,0,1,1
4088,5.0,1,1,1.110971799939381,0,1,1
4089,5.0,1,1,1.124582350478854,0,1,1
4090,5.0,1,0,1.1469769035413937,0,1,0
4091,1.0,1,0,1.1515257835113577,0,1,0
4092,5.0,1,1,1.1524431754245057,0,1,1
4093,5.0,1,1,1.1574359237713352,0,1,1
4094,5.0,1,1,1.158683429846098,0,1,1
4095,5.0,1,0,1.172406646349847,0,1,0
4096,5.0,1,1,1.196045963777109,0,1,1
4097,2.0,1,0,1.2075752267942659,0,1,0
4098,5.0,1,1,1.2131376635455846,0,1,1
4099,5.0,1,0,1.218579311528391,0,1,0
4100,4.0,1,0,1.2204778042597006,0,0,0
4101,3.0,1,2,1.2339506842681258,1,1,2
4102,3.0,1,2,1.2339506842681258,1,1,2
4103,3.0,1,2,1.244720990876284,1,1,2
4104,4.0,1,1,1.246346912627217,0,1,1
4105,2.0,1,0,1.250313610597149,0,0,0
4106,4.0,1,0,1.2571868472243242,0,0,0
4107,5.0,1,1,1.2579110907250486,0,1,1
4108,5.0,1,1,1.29844576951843,0,1,1
4109,5.0,1,0,1.3022149993356689,0,1,0
4110,5.0,1,0,1.3387753861057003,1,1,2
4111,5.0,1,1,1.3401962664935345,0,1,1
4112,5.0,1,1,1.3648571321416496,0,1,1
4113,5.0,1,2,1.3749401874142877,1,1,2
4114,5.0,1,1,1.3849220022287385,0,1,1
4115,5.0,1,1,1.3893249336179287,0,1,1
4116,5.0,1,1,1.3978045004753121,0,1,1
4117,4.0,1,0,1.4015142115833916,0,0,0
4118,5.0,1,0,1.4435070582145437,0,1,0
4119,5.0,1,0,1.4440479908614876,0,1,0
4120,5.0,1,0,1.4744606211687883,0,1,0
4121,1.0,1,1,1.478717796288769,0,1,1
4122,5.0,1,0,1.4880494296470927,0,1,0
4123,5.0,1,1,1.4933431372723722,0,1,1
4124,5.0,1,0,1.4960796081302359,0,1,0
4125,5.0,1,1,1.4969162644006373,0,1,1
4126,4.0,1,1,1.5070296651327242,0,1,1
4127,5.0,1,2,1.5195485921870535,1,1,2
4128,5.0,1,0,1.5252264991568625,0,1,0
4129,5.0,1,1,1.5392950707634914,0,1,1
4130,5.0,1,2,1.5419013436555664,1,1,2
4131,5.0,1,1,1.5503401309907203,0,1,1
4132,5.0,1,0,1.5881489135245235,0,1,0
4133,5.0,1,1,1.6049643371638747,0,1,1
4134,5.0,1,1,1.6146232039198583,0,1,1
4135,5.0,1,1,1.6750045840351506,0,1,1
4136,4.0,1,0,1.690107111842845,0,0,0
4137,5.0,1,0,1.6934767725720627,0,1,0
4138,4.0,1,1,1.7007153923398042,0,1,1
4139,5.0,1,2,1.709611902690725,1,1,2
4140,3.0,1,0,1.723139652804029,0,0,0
4141,3.0,1,1,1.9212899916646624,0,1,1
4142,5.0,1,1,2.007081192019585,0,1,1
4143,5.0,1,0,2.014884154775496,0,1,0
4144,3.0,1,0,2.016062693015691,0,0,0
4145,2.0,1,1,2.0392527663122006,0,1,1
4146,1.0,1,0,2.046442190292008,0,0,0
4147,4.0,1,0,2.060581053163453,0,0,0
4148,1.0,1,0,2.1211167871947034,0,0,0
4149,2.0,1,0,2.2328607846098802,0,1,0
4150,5.0,1,0,2.295230065959285,0,1,0
4151,5.0,1,0,2.3029433120328777,0,1,0
4152,2.0,1,0,2.328434557756489,0,1,0
4153,5.0,1,0,2.3674925145113535,1,1,2
4154,2.0,1,0,2.3679568255105026,0,0,0
4155,3.0,1,0,2.392838992509811,0,0,0
4156,5.0,1,0,2.3947656434452296,0,1,0
4157,4.0,1,0,2.4123704551440315,0,0,0
4158,5.0,1,0,2.423946038914211,0,1,0
4159,1.0,1,0,2.4283781387341183,0,1,0
4160,5.0,1,1,2.438918531926563,0,1,1
4161,4.0,1,0,2.444913305930123,0,0,0
4162,5.0,1,0,2.463700537369788,0,1,0
4163,5.0,1,1,2.4920142009156794,0,1,1
4164,4.0,1,0,2.517967230815512,0,1,0
4165,5.0,1,0,2.527399680453922,0,1,0
4166,4.0,1,0,2.533996069140871,0,0,0
4167,4.0,1,0,2.5575640513850844,0,0,0
4168,5.0,1,0,2.5969179737589987,0,1,0
4169,4.0,1,2,2.614575246443899,1,1,2
4170,4.0,1,0,2.703260380166284,0,0,0
4171,5.0,1,0,2.7712211028459133,0,1,0
4172,3.0,1,0,2.84207433957954,0,1,0
4173,5.0,1,0,2.855250982509109,0,1,0
4174,5.0,1,0,2.9345925720356125,0,1,0
4175,4.0,1,0,2.944644563806807,0,0,0
4176,3.0,1,0,2.9587728389871453,0,0,0
4177,5.0,1,0,3.0643560876384734,0,1,0
4178,5.0,1,0,3.1418911363607864,0,1,0
4179,5.0,1,1,3.3290422811699187,0,1,1
4180,5.0,1,0,3.3400338060505907,0,1,0
4181,4.0,1,0,3.427251445620491,0,0,0
4182,5.0,1,0,3.669135336492953,0,1,0
4183,5.0,1,2,3.757579303726137,1,1,2
4184,4.0,1,0,3.873058777321998,0,0,0
4185,3.0,1,0,3.9586473558338393,0,1,0
4186,5.0,1,1,4.019986714771992,0,1,1
4187,3.0,1,0,4.024901685201085,0,1,0
4188,5.0,1,1,4.1183194010645545,0,1,1
4189,5.0,1,1,4.220995272969551,0,1,1
4190,5.0,1,0,4.266940146099184,0,1,0
4191,5.0,1,0,4.72506797023313,0,1,0
4192,5.0,1,0,4.838414871314535,0,1,0
4193,3.0,1,0,4.845427196220604,0,1,0
4194,5.0,1,1,4.884149908271849,0,1,1
4195,4.0,1,0,5.163891618069025,0,0,0
4196,2.0,1,1,5.989989814690827,0,1,1
4197,4.0,1,0,6.0149119772621855,0,0,0
4198,4.0,1,0,6.430052339273527,0,0,0
4199,3.0,1,0,6.755395419670755,0,0,0
4200,0.0,0,1,0.01779353418396769,0,1,1
4201,0.0,0,0,0.022832216492723524,0,0,0
4202,0.0,0,0,0.037432523229472124,0,0,0
4203,0.0,0,0,0.04110101814607616,0,1,0
4204,0.0,0,0,0.04226725023222266,0,0,0
4205,0.0,0,0,0.04891397022560841,0,0,0
4206,0.0,0,0,0.049613387917872905,0,0,0
4207,0.0,0,0,0.06452420099369713,0,1,0
4208,0.0,0,0,0.06738110889035277,1,1,0
4209,0.0,0,0,0.07762996018215598,0,0,0
4210,0.0,0,0,0.07864924771170675,0,0,0
4211,0.0,0,0,0.08928589221722405,0,0,0
4212,0.0,0,0,0.09230920072229466,0,0,0
4213,0.0,0,0,0.09242285956356891,0,1,0
4214,0.0,0,0,0.09782961164353311,0,0,0
4215,0.0,0,0,0.09867120314059433,0,0,0
4216,0.0,0,1,0.09917259658364762,0,1,1
4217,0.0,0,1,0.09993760959002113,0,1,1
4218,0.0,0,0,0.11001879171837285,0,0,0
4219,0.0,0,0,0.11875363972780785,0,1,0
4220,0.0,0,1,0.11933895101584426,0,1,1
4221,0.0,0,0,0.12132240173814696,0,0,0
4222,0.0,0,0,0.12232714414125112,0,0,0
4223,0.0,0,0,0.12584821663432563,0,1,0
4224,0.0,0,0,0.12639768913336905,0,0,0
4225,0.0,0,0,0.12769161831947465,1,1,0
4226,0.0,0,0,0.13136810130776208,0,0,0
4227,0.0,0,0,0.13863474060513972,0,0,0
4228,0.0,0,0,0.1434501450615318,0,0,0
4229,0.0,0,0,0.14394001727315994,0,0,0
4230,0.0,0,2,0.14930104806316669,1,1,2
4231,0.0,0,1,0.14941101664303952,0,1,1
4232,0.0,0,0,0.1548568437767734,0,1,0
4233,0.0,0,1,0.1558009894334784,0,1,1
4234,0.0,0,1,0.15595139583262363,0,1,1
4235,0.0,0,0,0.15744304732293926,0,0,0
4236,0.0,0,0,0.16081714357348514,0,0,0
4237,0.0,0,0,0.16287394500692617,0,0,0
4238,0.0,0,0,0.16290760617561786,0,0,0
4239,0.0,0,2,0.16314371986782109,1,1,2
4240,0.0,0,0,0.16627616616411475,0,0,0
4241,0.0,0,1,0.16645969716161105,0,1,1
4242,0.0,0,1,0.1708260553832911,0,1,1
4243,0.0,0,0,0.173202458013634,0,0,0
4244,0.0,0,1,0.17579842864358336,0,1,1
4245,0.0,0,1,0.17718742947913904,0,1,1
4246,0.0,0,0,0.18195595052293495,0,0,0
4247,0.0,0,0,0.18236215301878675,0,1,0
4248,0.0,0,0,0.1834592869012888,0,0,0
4249,0.0,0,0,0.1839993259248455,0,0,0
4250,0.0,0,0,0.18457668000766012,0,1,0
4251,0.0,0,0,0.18506147674314094,0,1,0
4252,0.0,0,0,0.18555228229467557,1,1,0
4253,0.0,0,1,0.1893943841992449,0,1,1
4254,0.0,0,0,0.19126310470525335,0,0,0
4255,0.0,0,0,0.19322285422066612,0,0,0
4256,0.0,0,0,0.19322285422066612,1,0,0
4257,0.0,0,1,0.19464553753462258,0,1,1
4258,0.0,0,0,0.19502970142311932,0,0,0
4259,0.0,0,0,0.1957461260741871,0,0,0
4260,0.0,0,0,0.19620609778185896,0,0,0
4261,0.0,0,1,0.1998622282027457,0,1,1
4262,0.0,0,0,0.19989385018987993,0,0,0
4263,0.0,0,2,0.2000287255381306,1,1,2
4264,0.0,0,0,0.20194220752456293,0,0,0
4265,0.0,0,0,0.20194220752456293,0,0,0
4266,0.0,0,0,0.20405189318393688,0,0,0
4267,0.0,0,0,0.20571199415228542,0,1,0
4268,0.0,0,0,0.20638177394628188,0,0,0
4269,0.0,0,0,0.20855308484013507,0,0,0
4270,0.0,0,0,0.20879537806981638,0,0,0
4271,0.0,0,0,0.21037678675623359,0,1,0
4272,0.0,0,1,0.21263065189624222,0,1,1
4273,0.0,0,1,0.21458190696008178,0,1,1
4274,0.0,0,1,0.2172606484652776,0,1,1
4275,0.0,0,0,0.2194241304246997,0,0,0
4276,0.0,0,1,0.22052168831247942,0,1,1
4277,0.0,0,0,0.22433533229993377,0,1,0
4278,0.0,0,0,0.22519003068567617,0,0,0
4279,0.0,0,0,0.2255586328839062,0,0,0
4280,0.0,0,0,0.226175584581368,0,0,0
4281,0.0,0,1,0.22668176514575195,0,1,1
4282,0.0,0,0,0.2269282972940761,0,0,0
4283,0.0,0,0,0.22740714982290983,0,0,0
4284,0.0,0,0,0.22874112157678456,0,1,0
4285,0.0,0,0,0.22874112157678456,1,0,0
4286,0.0,0,0,0.22987284088735893,0,0,0
4287,0.0,0,1,0.23179838088774604,0,1,1
4288,0.0,0,0,0.2325325375076059,0,0,0
4289,0.0,0,0,0.23265804617463784,0,1,0
4290,0.0,0,0,0.23309257545684509,1,0,0
4291,0.0,0,0,0.23421142985418322,0,0,0
4292,0.0,0,2,0.23475501451358954,1,1,2
4293,0.0,0,0,0.23515233621422965,0,0,0
4294,0.0,0,0,0.2367702190831048,0,0,0
4295,0.0,0,0,0.23889088878953488,0,1,0
4296,0.0,0,0,0.2452435073379492,0,0,0
4297,0.0,0,1,0.24603814601120283,0,1,1
4298,0.0,0,1,0.24636877597274237,0,1,1
4299,0.0,0,1,0.24664614670540963,0,1,1
4300,0.0,0,0,0.25190484671564,0,0,0
4301,0.0,0,1,0.25278656294182705,0,1,1
4302,0.0,0,1,0.2534193920115276,0,1,1
4303,0.0,0,0,0.2536521872305489,0,1,0
4304,0.0,0,0,0.25482087546217225,0,0,0
4305,0.0,0,0,0.25484649475489374,0,0,0
4306,0.0,0,0,0.25668403555753555,0,1,0
4307,0.0,0,0,0.25850642228949067,0,0,0
4308,0.0,0,2,0.25862723547548067,1,1,2
4309,0.0,0,1,0.26266449227622773,0,1,1
4310,0.0,0,0,0.26268649483732964,0,0,0
4311,0.0,0,0,0.263829416620119,0,0,0
4312,0.0,0,0,0.2644328639799672,0,0,0
4313,0.0,0,0,0.2645355674726135,1,0,0
4314,0.0,0,0,0.26500375497154666,0,1,0
4315,0.0,0,0,0.26822750668989637,0,0,0
4316,0.0,0,0,0.26850364524722026,0,0,0
4317,0.0,0,0,0.27184890652234506,0,0,0
4318,0.0,0,0,0.2740006775903405,0,0,0
4319,0.0,0,1,0.2748137977386229,0,1,1
4320,0.0,0,0,0.2768319467112205,0,0,0
4321,0.0,0,0,0.27708534779563165,0,0,0
4322,0.0,0,2,0.278588254004513,1,1,2
4323,0.0,0,0,0.2787598655310688,0,0,0
4324,0.0,0,0,0.2811520652939378,0,0,0
4325,0.0,0,1,0.28254293206506637,0,1,1
4326,0.0,0,0,0.285859902363768,0,0,0
4327,0.0,0,0,0.2865345233843782,0,0,0
4328,0.0,0,1,0.2876374607283109,0,1,1
4329,0.0,0,1,0.28907429295833875,0,1,1
4330,0.0,0,0,0.2901303751497326,0,0,0
4331,0.0,0,0,0.293757466923993,0,0,0
4332,0.0,0,0,0.2938684565694587,0,1,0
4333,0.0,0,0,0.2946820894286167,0,1,0
4334,0.0,0,0,0.29536990979222083,0,0,0
4335,0.0,0,0,0.29588152377567567,0,0,0
4336,0.0,0,0,0.2972542068648092,0,0,0
4337,0.0,0,0,0.3021519658152093,0,0,0
4338,0.0,0,1,0.3024417529478979,0,1,1
4339,0.0,0,0,0.30467732063811453,0,1,0
4340,0.0,0,1,0.306346623076213,0,1,1
4341,0.0,0,1,0.30714243217907605,0,1,1
4342,0.0,0,0,0.3089141487793456,0,0,0
4343,0.0,0,0,0.3098100212763363,0,0,0
4344,0.0,0,0,0.3110040723134668,0,1,0
4345,0.0,0,1,0.3122859693537834,0,1,1
4346,0.0,0,0,0.31321348367245005,0,0,0
4347,0.0,0,0,0.3154478643959152,0,0,0
4348,0.0,0,0,0.3163277589152939,0,0,0
4349,0.0,0,1,0.3166420046831592,0,1,1
4350,0.0,0,1,0.32036856314184303,0,1,1
4351,0.0,0,1,0.3224186726816221,0,1,1
4352,0.0,0,0,0.32323241703698824,0,0,0
4353,0.0,0,1,0.32357197789134123,0,1,1
4354,0.0,0,0,0.3270319482822486,0,0,0
4355,0.0,0,0,0.3302285209535125,0,0,0
4356,0.0,0,2,0.33056072633623906,1,1,2
4357,0.0,0,2,0.3312571354758082,1,1,2
4358,0.0,0,0,0.33219252034530017,0,0,0
4359,0.0,0,0,0.33469683829080993,0,0,0
4360,0.0,0,0,0.33543403052517246,0,0,0
4361,0.0,0,1,0.33630088179299056,0,1,1
4362,0.0,0,0,0.33630478572262773,0,0,0
4363,0.0,0,0,0.3381766330406114,0,0,0
4364,0.0,0,0,0.33826705574680477,0,0,0
4365,0.0,0,2,0.33970946821856124,1,1,2
4366,0.0,0,1,0.3401940341834327,1,0,0
4367,0.0,0,0,0.34097958958334723,0,0,0
4368,0.0,0,0,0.34179543056274925,0,1,0
4369,0.0,0,1,0.3429762607506127,0,1,1
4370,0.0,0,1,0.34787738306111887,0,1,1
4371,0.0,0,1,0.34829953293316723,0,1,1
4372,0.0,0,0,0.34900689328288625,0,0,0
4373,0.0,0,0,0.34900689328288625,0,1,0
4374,0.0,0,0,0.34900689328288625,0,1,0
4375,0.0,0,0,0.3500867892182573,1,1,0
4376,0.0,0,0,0.35288011423364574,0,0,0
4377,0.0,0,1,0.35360591246303413,0,1,1
4378,0.0,0,1,0.3540078177449304,0,1,1
4379,0.0,0,0,0.3542507850726859,0,0,0
4380,0.0,0,0,0.35477977284564194,0,0,0
4381,0.0,0,0,0.3554907905561899,0,0,0
4382,0.0,0,0,0.3558089937555688,1,1,0
4383,0.0,0,0,0.3575475080443997,0,0,0
4384,0.0,0,0,0.3578055004298519,0,1,0
4385,0.0,0,1,0.3579252985954787,0,1,1
4386,0.0,0,0,0.3594335107173545,0,0,0
4387,0.0,0,0,0.3599469248600366,0,1,0
4388,0.0,0,0,0.36053607175887226,1,1,0
4389,0.0,0,0,0.3615824839022901,0,1,0
4390,0.0,0,1,0.36328061148449486,0,1,1
4391,0.0,0,0,0.3635750012116246,0,0,0
4392,0.0,0,0,0.3641438978067574,0,1,0
4393,0.0,0,0,0.36414754739625677,0,1,0
4394,0.0,0,0,0.36578760476027783,0,0,0
4395,0.0,0,0,0.367560101241911,0,0,0
4396,0.0,0,0,0.36882090857476574,0,1,0
4397,0.0,0,0,0.369912329743216,0,1,0
4398,0.0,0,0,0.37040974164457596,0,0,0
4399,0.0,0,1,0.37325942954028074,0,1,1
4400,0.0,0,0,0.3736918863812615,0,1,0
4401,0.0,0,0,0.37422610823049696,0,0,0
4402,0.0,0,0,0.37536342222129027,0,0,0
4403,0.0,0,0,0.3764037648598842,0,0,0
4404,0.0,0,1,0.3779744109683241,0,1,1
4405,0.0,0,0,0.3779900486000086,0,0,0
4406,0.0,0,0,0.3788768218015589,0,0,0
4407,0.0,0,2,0.37942552507676713,1,1,2
4408,0.0,0,0,0.3803807854893751,0,0,0
4409,0.0,0,0,0.38342725276472056,0,0,0
4410,0.0,0,0,0.3840972340305414,0,1,0
4411,0.0,0,1,0.3878795915412386,1,0,0
4412,0.0,0,0,0.3889936881971681,0,1,0
4413,0.0,0,0,0.38929304181123386,0,0,0
4414,0.0,0,0,0.38930348992365077,0,0,0
4415,0.0,0,1,0.38975104876463434,0,1,1
4416,0.0,0,0,0.3897758407700561,0,0,0
4417,0.0,0,2,0.390017381060507,1,1,2
4418,0.0,0,1,0.39074800282800193,0,1,1
4419,0.0,0,1,0.3923770523511382,0,1,1
4420,0.0,0,0,0.3928831662905182,0,0,0
4421,0.0,0,1,0.393094088571574,0,1,1
4422,0.0,0,1,0.3934795315428775,0,1,1
4423,0.0,0,0,0.39403104855732135,0,0,0
4424,0.0,0,0,0.3948841172200414,0,0,0
4425,0.0,0,0,0.3976904454349155,0,0,0
4426,0.0,0,0,0.39975601398745103,0,0,0
4427,0.0,0,0,0.39982249670863546,0,0,0
4428,0.0,0,1,0.4004416431863638,0,1,1
4429,0.0,0,0,0.4005663218278166,0,0,0
4430,0.0,0,2,0.40164966860183754,0,0,2
4431,0.0,0,0,0.40164966860183754,1,1,0
4432,0.0,0,0,0.4025601499585051,0,0,0
4433,0.0,0,0,0.4040998118661991,0,0,0
4434,0.0,0,0,0.40509021245349564,0,0,0
4435,0.0,0,0,0.4052033386659722,0,0,0
4436,0.0,0,2,0.40624517662029747,1,1,2
4437,0.0,0,0,0.4069336333128595,0,0,0
4438,0.0,0,0,0.40712321067700785,0,1,0
4439,0.0,0,2,0.407419020635323,1,1,2
4440,0.0,0,2,0.40769775324901286,1,1,2
